"","Season","TeamID","avg","sd"
"615",2010,1184,1,0
"616",2011,1184,1.38461538461538,0.506369683541833
"617",2012,1184,1.66666666666667,0.65133894727893
"618",2013,1184,1.66666666666667,0.723746864455746
"619",2014,1184,2.33333333333333,0.975900072948533
"620",2015,1184,2.42857142857143,1.28388147753274
"621",2016,1184,1.6875,1.07819293264239
"622",2018,1184,1.21428571428571,0.42581531362632
"623",2010,1185,1,0
"624",2011,1185,1.64285714285714,0.497245158098847
"625",2012,1185,2,0.912870929175277
"626",2013,1185,2.125,1.1474609652039
"627",2014,1185,2,1.26491106406735
"628",2015,1185,1.5,0.650443635587991
"629",2016,1185,1.8125,0.75
"630",2018,1185,1.30769230769231,0.630425171956115
"631",2010,1186,1,0
"632",2011,1186,1.33333333333333,0.492365963917331
"633",2012,1186,1.91666666666667,0.792961461098759
"634",2013,1186,1.64285714285714,1.08181776206978
"635",2014,1186,1.66666666666667,0.65133894727893
"636",2015,1186,2.15384615384615,0.898717034272917
"637",2016,1186,1.5625,0.892094912738176
"638",2018,1186,1.61538461538462,0.869718492622904
"639",2010,1187,1.07142857142857,0.267261241912424
"640",2011,1187,2.26666666666667,1.03279555898864
"641",2012,1187,1.91666666666667,1.08362466945083
"642",2013,1187,1.75,0.930949336251263
"643",2014,1187,2,0.953462589245592
"644",2015,1187,1.9375,1.12361025271221
"645",2016,1187,1.94117647058824,1.02899151085505
"646",2018,1187,1.30769230769231,0.630425171956115
"647",2010,1188,1,0
"648",2011,1188,1.94117647058824,0.966345450349804
"649",2012,1188,1.71428571428571,0.913873533463375
"650",2013,1188,2.15384615384615,0.987096233585649
"651",2014,1188,1.66666666666667,0.984731927834662
"652",2015,1188,2.08333333333333,1.31137217055151
"653",2016,1188,1.53846153846154,0.660225291773525
"654",2018,1188,1.30769230769231,0.751067616198811
"655",2010,1189,1,0
"656",2011,1189,1.64705882352941,0.492592183071889
"657",2012,1189,2.1875,0.834166250416147
"658",2013,1189,2.5,1.15470053837925
"659",2014,1189,2.375,1.20415945787923
"660",2015,1189,2.29411764705882,1.10480235123488
"661",2016,1189,2.44444444444444,1.14902629992028
"662",2018,1189,2,0.966091783079296
"663",2010,1190,1,0
"664",2011,1190,1.76923076923077,0.438529009653515
"665",2012,1190,2.08333333333333,0.996204919895622
"666",2013,1190,2,1.10940039245046
"667",2014,1190,2,1.25356634105602
"668",2015,1190,2.08333333333333,0.90033663737852
"669",2016,1190,1.78571428571429,1.18831305306637
"670",2018,1190,1.2,0.560611910581388
"671",2010,1191,1.21428571428571,0.578934223521839
"672",2011,1191,1.76470588235294,0.831370236770739
"673",2012,1191,2.375,1.02469507659596
"674",2013,1191,2.86666666666667,1.12546286774228
"675",2014,1191,1.78571428571429,1.05090228108783
"676",2015,1191,2.53846153846154,1.33012434352235
"677",2016,1191,2.75,1.42222616792382
"678",2018,1191,1.5,1.16774841624228
"679",2010,1192,1,0
"680",2011,1192,1.53846153846154,0.518874521662771
"681",2012,1192,1.58333333333333,0.792961461098759
"682",2013,1192,1.53846153846154,0.660225291773525
"683",2014,1192,1.61538461538462,0.960768922830523
"684",2015,1192,1.61538461538462,0.767947647788304
"685",2016,1192,1.69230769230769,0.751067616198811
"686",2018,1192,1.53333333333333,0.743223352957207
"687",2010,1193,1.2,0.774596669241483
"688",2011,1193,1.85714285714286,1.02710518202619
"689",2012,1193,2.18181818181818,0.873862897505303
"690",2013,1193,1.91666666666667,1.24011240937215
"691",2014,1193,1.69230769230769,0.85485041426511
"692",2015,1193,1.875,0.885061203156784
"693",2016,1193,2,1
"694",2018,1193,1.6,0.828078671210825
"695",2010,1194,1,0
"696",2011,1194,1.75,0.452267016866645
"697",2012,1194,2.25,0.866025403784439
"698",2013,1194,1.85714285714286,1.29241234531773
"699",2014,1194,1.92857142857143,1.26881445053645
"700",2015,1194,1.84615384615385,0.987096233585649
"701",2016,1194,1.83333333333333,1.19341628287971
"702",2018,1194,1.14285714285714,0.363136519601281
"703",2010,1195,1,0
"704",2011,1195,1.5,0.516397779494322
"705",2012,1195,2,0.960768922830523
"706",2013,1195,2.33333333333333,1.15470053837925
"707",2014,1195,2.15384615384615,1.2810252304407
"708",2015,1195,2.0625,1.28937969582276
"709",2016,1195,1.75,1.18321595661992
"710",2018,1195,1.3125,0.602079728939615
"711",2010,1196,1,0
"712",2011,1196,1.58333333333333,0.514928650544437
"713",2012,1196,1.83333333333333,0.834847109936722
"714",2013,1196,2.46153846153846,1.19828937903056
"715",2014,1196,2.23529411764706,1.4374200745044
"716",2015,1196,2.21428571428571,1.42389343964797
"717",2016,1196,1.5,0.761577310586391
"718",2018,1196,1.35714285714286,0.633323693776651
"719",2010,1197,1.07692307692308,0.277350098112615
"720",2011,1197,1.64285714285714,0.497245158098847
"721",2012,1197,1.77777777777778,0.878203752021909
"722",2013,1197,1.55555555555556,0.783823376129674
"723",2014,1197,2,1.0690449676497
"724",2015,1197,1.05882352941176,0.242535625036333
"725",2016,1197,1.41176470588235,0.507299656195892
"726",2018,1197,1.35714285714286,0.744946343668492
"727",2010,1198,1.05263157894737,0.229415733870562
"728",2011,1198,1.4,0.50709255283711
"729",2012,1198,1.64285714285714,0.497245158098847
"730",2013,1198,1.53846153846154,0.776250025806185
"731",2014,1198,1.57142857142857,0.755928946018454
"732",2015,1198,1.46666666666667,0.639940473422184
"733",2016,1198,1.5,0.674199862463242
"734",2018,1198,1.21428571428571,0.578934223521839
"735",2010,1199,1.1875,0.403112887414928
"736",2011,1199,1.88888888888889,0.83235236379573
"737",2012,1199,2.26666666666667,1.03279555898864
"738",2013,1199,2.14285714285714,1.29241234531773
"739",2014,1199,2,1.04446593573419
"740",2015,1199,2,0.912870929175277
"741",2016,1199,2.13333333333333,1.18723367940933
"742",2018,1199,1.38888888888889,0.697802339187225
"743",2010,1200,1,0
"744",2011,1200,1.5,0.516397779494322
"745",2012,1200,1.86666666666667,0.833809387832792
"746",2013,1200,1.94117647058824,1.02899151085505
"747",2014,1200,2.26666666666667,0.961150104723255
"748",2015,1200,1.86666666666667,1.06009882737862
"749",2016,1200,2.0625,1.28937969582276
"750",2018,1200,1.42857142857143,0.513552591013095
"751",2010,1201,1,0
"752",2011,1201,1.5,0.674199862463242
"753",2012,1201,1.91666666666667,0.996204919895622
"754",2013,1201,1.84615384615385,1.06818801763811
"755",2014,1201,1.43478260869565,0.727766630709806
"756",2015,1201,2.08333333333333,0.90033663737852
"757",2016,1201,2.07692307692308,1.32045058354705
"758",2018,1201,1.21428571428571,0.42581531362632
"759",2010,1202,1,0
"760",2011,1202,1.86666666666667,0.351865775274498
"761",2012,1202,2,0.960768922830523
"762",2013,1202,2.08333333333333,1.24011240937215
"763",2014,1202,1.85714285714286,1.09945041215655
"764",2015,1202,1.66666666666667,0.966091783079296
"765",2016,1202,2.28571428571429,1.13872880735639
"766",2018,1202,2.07692307692308,0.862316498502576
"767",2010,1203,1,0
"768",2011,1203,1.64285714285714,0.497245158098847
"769",2012,1203,2.28571428571429,0.825420305855557
"770",2013,1203,2.08333333333333,1.31137217055151
"771",2014,1203,1.91666666666667,0.90033663737852
"772",2015,1203,2,1.12815214963553
"773",2016,1203,2.16666666666667,1.19341628287971
"774",2018,1203,1.15384615384615,0.554700196225229
"775",2010,1204,1.05882352941176,0.242535625036333
"776",2011,1204,1.53333333333333,0.833809387832792
"777",2012,1204,1.94444444444444,1.05564155136453
"778",2013,1204,2.30769230769231,1.49357598761135
"779",2014,1204,2.2,1.74027912375326
"780",2015,1204,1.875,0.957427107756338
"781",2016,1204,1.53333333333333,0.743223352957207
"782",2018,1204,1.73333333333333,0.79880863671798
"783",2010,1205,1.125,0.5
"784",2011,1205,1.64705882352941,0.785905247993376
"785",2012,1205,1.6,0.736788397613007
"786",2013,1205,1.61538461538462,0.650443635587991
"787",2014,1205,2.13333333333333,0.915475416434127
"788",2015,1205,2.25,1.21543108701099
"789",2016,1205,1.83333333333333,0.937436866561092
"790",2018,1205,1.46153846153846,0.660225291773525
"791",2010,1206,1,0
"792",2011,1206,1.78571428571429,0.42581531362632
"793",2012,1206,2,0.960768922830523
"794",2013,1206,2.4375,1.31497781983829
"795",2014,1206,2.91666666666667,1.16450015288132
"796",2015,1206,2.13333333333333,1.24594580635795
"797",2016,1206,2.30769230769231,1.18213192894698
"798",2018,1206,1.09090909090909,0.301511344577764
"799",2010,1207,1.16666666666667,0.389249472080761
"800",2011,1207,1.70588235294118,0.685994340570035
"801",2012,1207,2,0.852802865422442
"802",2013,1207,2.25,1.06458129484475
"803",2014,1207,3.0625,1.48183444869302
"804",2015,1207,2.2,1.32017314881691
"805",2016,1207,2,0.912870929175277
"806",2018,1207,1.33333333333333,0.492365963917331
"807",2010,1208,1,0
"808",2011,1208,1.58333333333333,0.514928650544437
"809",2012,1208,1.8125,0.834166250416147
"810",2013,1208,2.07692307692308,0.954073587443029
"811",2014,1208,2.06666666666667,1.09978352848359
"812",2015,1208,2.35714285714286,1.15072838853303
"813",2016,1208,2.06666666666667,1.16291915126588
"814",2018,1208,1.5625,0.727438428093173
"815",2010,1209,1.07692307692308,0.277350098112615
"816",2011,1209,1.35714285714286,0.497245158098847
"817",2012,1209,1.75,0.774596669241483
"818",2013,1209,1.78571428571429,0.974961255922229
"819",2014,1209,2.13333333333333,1.06009882737862
"820",2015,1209,2,1
"821",2016,1209,1.92307692307692,1.11516355015296
"822",2018,1209,1.38461538461538,0.650443635587991
"823",2010,1210,1.0625,0.25
"824",2011,1210,1.82352941176471,1.13111085429585
"825",2012,1210,1.8,0.774596669241483
"826",2013,1210,2.05263157894737,1.0787690624311
"827",2014,1210,1.94736842105263,1.0787690624311
"828",2015,1210,1.75,1
"829",2016,1210,2.16666666666667,0.937436866561092
"830",2018,1210,1.35294117647059,0.701888209634219
"831",2010,1211,1.13333333333333,0.516397779494322
"832",2011,1211,1.78571428571429,0.801783725737273
"833",2012,1211,1.92857142857143,0.828741930164745
"834",2013,1211,2.26666666666667,1.09978352848359
"835",2014,1211,1.93333333333333,1.09978352848359
"836",2015,1211,1.94736842105263,1.26814318375447
"837",2016,1211,2.25,0.965307299163423
"838",2018,1211,1.4,0.736788397613007
"839",2010,1212,1.16666666666667,0.383482494423685
"840",2011,1212,1.45,0.68633274115326
"841",2012,1212,1.4,0.632455532033676
"842",2013,1212,1.8125,0.834166250416147
"843",2014,1212,1.3,0.732695097065047
"844",2015,1212,1.5,0.650443635587991
"845",2016,1212,1.66666666666667,0.916831342257085
"846",2018,1212,1.06666666666667,0.258198889747161
"847",2014,1213,1,0
"848",2015,1213,1.25,0.447213595499958
"849",2016,1213,1.53333333333333,0.639940473422184
"850",2018,1213,1.5,0.816496580927726
"851",2010,1214,1.06666666666667,0.258198889747161
"852",2011,1214,1.73333333333333,0.593616839704664
"853",2012,1214,2.14285714285714,0.949262293098647
"854",2013,1214,1.35714285714286,0.497245158098847
"855",2014,1214,1.82352941176471,0.88284300116492
"856",2015,1214,2.125,0.885061203156784
"857",2016,1214,1.94117647058824,1.02899151085505
"858",2018,1214,1.3125,0.478713553878169
"859",2010,1216,1.06666666666667,0.258198889747161
"860",2011,1216,1.71428571428571,0.468807230938495
"861",2012,1216,1.73333333333333,0.883715101688537
"862",2013,1216,1.8125,1.04682058316281
"863",2014,1216,2.33333333333333,0.975900072948533
"864",2015,1216,2.875,1.58640053790544
"865",2016,1216,1.85714285714286,1.02710518202619
"866",2018,1216,1.64285714285714,0.841897386141095
"867",2010,1217,1.0625,0.25
"868",2011,1217,1.61538461538462,0.506369683541833
"869",2012,1217,2.05263157894737,0.911267993910214
"870",2013,1217,2,0.953462589245592
"871",2014,1217,2.55555555555556,1.09663776110663
"872",2015,1217,2.75,1.18321595661992
"873",2016,1217,2,1.09544511501033
"874",2018,1217,1.61111111111111,0.777544316035229
"875",2010,1218,1.07142857142857,0.267261241912424
"876",2011,1218,1.28571428571429,0.611249845502127
"877",2012,1218,1.61538461538462,0.650443635587991
"878",2013,1218,1.5,0.797724035217466
"879",2014,1218,1.5,0.650443635587991
"880",2015,1218,1.64285714285714,0.633323693776651
"881",2016,1218,2.06666666666667,0.883715101688537
"882",2018,1218,1.53846153846154,0.967417922046845
"883",2010,1219,1,0
"884",2011,1219,1.5625,0.51234753829798
"885",2012,1219,1.83333333333333,0.834847109936722
"886",2013,1219,1.86666666666667,1.06009882737862
"887",2014,1219,1.86666666666667,0.743223352957207
"888",2015,1219,2.33333333333333,1.17513930278601
"889",2016,1219,2.4,1.24211800681624
"890",2018,1219,1.5,0.650443635587991
"891",2010,1220,1,0
"892",2011,1220,1.41666666666667,0.514928650544437
"893",2012,1220,1.69230769230769,0.751067616198811
"894",2013,1220,1.6875,1.07819293264239
"895",2014,1220,2.1,1.10050493461461
"896",2015,1220,1.45454545454545,0.934198732993827
"897",2016,1220,1.66666666666667,0.5
"898",2018,1220,1.36363636363636,0.674199862463242
"899",2010,1221,1.06666666666667,0.258198889747161
"900",2011,1221,1.8,0.560611910581388
"901",2012,1221,2.33333333333333,0.975900072948533
"902",2013,1221,2.53333333333333,1.50554530541816
"903",2014,1221,2.06666666666667,0.961150104723255
"904",2015,1221,2.6875,1.01447851956888
"905",2016,1221,2.06666666666667,1.22279928657082
"906",2018,1221,1.28571428571429,0.468807230938495
"907",2010,1222,1,0
"908",2011,1222,1.61538461538462,0.506369683541833
"909",2012,1222,1.53846153846154,0.776250025806185
"910",2013,1222,1.73333333333333,0.883715101688537
"911",2014,1222,2.0625,1.06262254195301
"912",2015,1222,2.07692307692308,1.4978617237882
"913",2016,1222,1.84615384615385,1.21423184538991
"914",2018,1222,1.375,0.61913918736689
"915",2010,1223,1,0
"916",2011,1223,1.46666666666667,0.516397779494322
"917",2012,1223,1.35714285714286,0.497245158098847
"918",2013,1223,1.66666666666667,0.723746864455746
"919",2014,1223,1.64285714285714,0.744946343668492
"920",2015,1223,2,1.0690449676497
"921",2016,1223,2.1875,0.910585891976516
"922",2018,1223,1.38095238095238,0.669043382464133
"923",2010,1224,1.11764705882353,0.332105582077536
"924",2011,1224,1.71428571428571,0.726273039202563
"925",2012,1224,1.93333333333333,1.16291915126588
"926",2013,1224,2.3125,1.25
"927",2014,1224,1.32,0.690410505906933
"928",2015,1224,2.27777777777778,0.894792486988599
"929",2016,1224,2.58823529411765,1.17573506419451
"930",2018,1224,1.26666666666667,0.593616839704664
"931",2010,1225,1.06666666666667,0.258198889747161
"932",2011,1225,1.41666666666667,0.514928650544437
"933",2012,1225,1.61538461538462,0.650443635587991
"934",2013,1225,1.85714285714286,0.949262293098647
"935",2014,1225,1.69230769230769,1.18213192894698
"936",2015,1225,1.71428571428571,0.825420305855557
"937",2016,1225,2,0.784464540552736
"938",2018,1225,2.16666666666667,1.26730446462585
"939",2010,1226,1,0
"940",2011,1226,1.5,0.730296743340221
"941",2012,1226,1.66666666666667,0.816496580927726
"942",2013,1226,1.6875,0.79320026895272
"943",2014,1226,1.61538461538462,0.960768922830523
"944",2015,1226,1.83333333333333,0.717740562565273
"945",2016,1226,1.57142857142857,0.85163062725264
"946",2018,1226,1.53333333333333,0.743223352957207
"947",2010,1227,1.05882352941176,0.242535625036333
"948",2011,1227,1.70588235294118,0.685994340570035
"949",2012,1227,1.46666666666667,0.639940473422184
"950",2013,1227,1.66666666666667,0.899735410842437
"951",2014,1227,1.8125,0.834166250416147
"952",2015,1227,2.13333333333333,1.12546286774228
"953",2016,1227,2.07142857142857,1.26881445053645
"954",2018,1227,1.36363636363636,0.674199862463242
"955",2010,1228,1.14285714285714,0.534522483824849
"956",2011,1228,1.76923076923077,0.832050294337844
"957",2012,1228,1.93333333333333,1.16291915126588
"958",2013,1228,2.57142857142857,1.45254607840513
"959",2014,1228,1.81818181818182,1.32801971507819
"960",2015,1228,1.78571428571429,0.892582375303981
"961",2016,1228,1.93333333333333,1.03279555898864
"962",2018,1228,1.5,0.85485041426511
"963",2010,1229,1,0
"964",2011,1229,1.5,0.518874521662771
"965",2012,1229,1.66666666666667,0.65133894727893
"966",2013,1229,2.14285714285714,1.02710518202619
"967",2014,1229,1.33333333333333,0.492365963917331
"968",2015,1229,1.64285714285714,0.744946343668492
"969",2016,1229,1.66666666666667,0.778498944161523
"970",2018,1229,1.30769230769231,0.630425171956115
"971",2014,1230,1,0
"972",2015,1230,1.58333333333333,0.514928650544437
"973",2016,1230,2,0.852802865422442
"974",2018,1230,1.61538461538462,1.04390784542678
"975",2010,1231,1,0
"976",2011,1231,1.6875,0.478713553878169
"977",2012,1231,2.29411764705882,0.848874687627165
"978",2013,1231,2.64705882352941,1.27186754767292
"979",2014,1231,2,1.20185042515466
"980",2015,1231,1.70588235294118,0.985184366143778
"981",2016,1231,1.94444444444444,1.1617543641469
"982",2018,1231,1.5625,0.963932916061417
"983",2010,1232,1.09090909090909,0.301511344577764
"984",2011,1232,1.8,0.861891607371335
"985",2012,1232,2.15384615384615,0.987096233585649
"986",2013,1232,2,1
"987",2014,1232,2.38461538461538,1.26085034391223
"988",2015,1232,2,1.15470053837925
"989",2016,1232,2.07142857142857,1.20666646429076
"990",2018,1232,1.5,0.94053994312596
"991",2010,1233,1,0
"992",2011,1233,1.58333333333333,0.514928650544437
"993",2012,1233,1.91666666666667,0.90033663737852
"994",2013,1233,1.35714285714286,0.633323693776651
"995",2014,1233,1.61538461538462,0.869718492622904
"996",2015,1233,1.75,0.753778361444409
"997",2016,1233,1.8,1.01418510567422
"998",2018,1233,1.46153846153846,0.776250025806185
"999",2010,1234,1,0
"1000",2011,1234,1.35714285714286,0.497245158098847
"1001",2012,1234,1.77777777777778,0.73208449814096
"1002",2013,1234,2.07142857142857,0.91687476825319
"1003",2014,1234,2.46666666666667,1.12546286774228
"1004",2015,1234,2.5,1.22474487139159
"1005",2016,1234,2,1.22474487139159
"1006",2018,1234,1.46666666666667,0.743223352957207
"1007",2010,1235,1.14285714285714,0.534522483824849
"1008",2011,1235,1.41666666666667,0.90033663737852
"1009",2012,1235,1.69230769230769,1.10940039245046
"1010",2013,1235,1.71428571428571,0.825420305855557
"1011",2014,1235,2,1.30088727117598
"1012",2015,1235,2.0625,1.38894444333338
"1013",2016,1235,2.08333333333333,1.83195540504146
"1014",2018,1235,1,0
"1015",2010,1236,1,0
"1016",2011,1236,1.53846153846154,0.518874521662771
"1017",2012,1236,1.64285714285714,0.841897386141095
"1018",2013,1236,1.76923076923077,0.926808695996298
"1019",2014,1236,1.92857142857143,0.91687476825319
"1020",2015,1236,2.21428571428571,1.1217137594956
"1021",2016,1236,1.92857142857143,1.14113881811014
"1022",2018,1236,1.30769230769231,0.630425171956115
"1023",2010,1237,1,0
"1024",2011,1237,1.71428571428571,0.468807230938495
"1025",2012,1237,2.07692307692308,0.862316498502576
"1026",2013,1237,2.35714285714286,1.15072838853303
"1027",2014,1237,2,1.20604537831105
"1028",2015,1237,1.53846153846154,0.877058019307029
"1029",2016,1237,1.66666666666667,1.15470053837925
"1030",2018,1237,1.41666666666667,0.668557923421521
"1031",2010,1238,1.06666666666667,0.258198889747161
"1032",2011,1238,1.72222222222222,0.574513149960142
"1033",2012,1238,1.9375,0.928708781050335
"1034",2013,1238,2.1,1.25236618152662
"1035",2014,1238,1.375,1.02469507659596
"1036",2015,1238,1.75,1.16415770318919
"1037",2016,1238,1.94444444444444,0.998364675929488
"1038",2018,1238,1.35294117647059,0.785905247993376
"1039",2010,1239,1,0
"1040",2011,1239,1.6,0.632455532033676
"1041",2012,1239,1.92307692307692,0.75955452531275
"1042",2013,1239,1.85714285714286,1.16732059119908
"1043",2014,1239,1.71428571428571,0.913873533463375
"1044",2015,1239,1.6,0.9102589898328
"1045",2016,1239,2.16666666666667,0.937436866561092
"1046",2018,1239,1.15384615384615,0.554700196225229
"1047",2010,1240,1.07142857142857,0.267261241912424
"1048",2011,1240,1.35714285714286,0.497245158098847
"1049",2012,1240,1.41666666666667,0.668557923421521
"1050",2013,1240,1.66666666666667,0.723746864455746
"1051",2014,1240,2,1.09544511501033
"1052",2015,1240,1.53333333333333,0.833809387832792
"1053",2016,1240,1.28571428571429,0.468807230938495
"1054",2018,1240,1.28571428571429,0.726273039202563
"1055",2010,1241,1,0
"1056",2011,1241,1.5,0.522232967867094
"1057",2012,1241,1.90909090909091,0.943879807448539
"1058",2013,1241,2.08333333333333,1.08362466945083
"1059",2014,1241,1.69230769230769,1.10940039245046
"1060",2015,1241,1.83333333333333,0.717740562565273
"1061",2016,1241,2.23076923076923,1.09192842819834
"1062",2018,1241,1.16666666666667,0.577350269189626
"1063",2010,1242,1,0
"1064",2011,1242,1.71428571428571,0.468807230938495
"1065",2012,1242,1.92857142857143,0.91687476825319
"1066",2013,1242,1.93333333333333,1.09978352848359
"1067",2014,1242,1.88888888888889,1.07860961093922
"1068",2015,1242,1.65217391304348,0.884651736929383
"1069",2016,1242,2.46666666666667,1.12546286774228
"1070",2018,1242,1.4,0.736788397613007
"1071",2010,1243,1,0
"1072",2011,1243,1.5,0.516397779494322
"1073",2012,1243,1.75,0.856348838577675
"1074",2013,1243,2.35714285714286,1.00820807201863
"1075",2014,1243,2.28571428571429,1.20438758319299
"1076",2015,1243,2.14285714285714,1.35062053300541
"1077",2016,1243,1.625,0.957427107756338
"1078",2018,1243,1.47058823529412,0.717430053979439
"1079",2010,1244,1.0625,0.25
"1080",2011,1244,1.53846153846154,0.518874521662771
"1081",2012,1244,1.57894736842105,0.768533196975772
"1082",2013,1244,2,1.09544511501033
"1083",2014,1244,1.73333333333333,0.961150104723255
"1084",2015,1244,1.8125,0.910585891976516
"1085",2016,1244,2,1.12815214963553
"1086",2018,1244,1.5,0.797724035217466
"1087",2010,1245,1,0
"1088",2011,1245,1.28571428571429,0.468807230938495
"1089",2012,1245,1.71428571428571,0.726273039202563
"1090",2013,1245,1.73333333333333,0.961150104723255
"1091",2014,1245,1.92857142857143,0.997248963150875
"1092",2015,1245,2.23076923076923,1.23516841994969
"1093",2016,1245,2.16666666666667,1.46680440124618
"1094",2018,1245,1.16666666666667,0.389249472080761
"1095",2010,1246,1,0
"1096",2011,1246,1.4,0.516397779494322
"1097",2012,1246,1.53846153846154,0.660225291773525
"1098",2013,1246,1.61538461538462,0.767947647788304
"1099",2014,1246,1.875,1.1474609652039
"1100",2015,1246,2.16666666666667,1.04318516770401
"1101",2016,1246,1.92307692307692,1.11516355015296
"1102",2018,1246,1.13333333333333,0.351865775274498
"1103",2010,1247,1.16666666666667,0.577350269189626
"1104",2011,1247,1.5,0.522232967867094
"1105",2012,1247,1.63636363636364,0.674199862463242
"1106",2013,1247,1.83333333333333,0.834847109936722
"1107",2014,1247,2.46153846153846,1.12660142429822
"1108",2015,1247,2.33333333333333,1.23091490979333
"1109",2016,1247,2.27272727272727,1.1037127426019
"1110",2018,1247,1.53846153846154,1.05003052458683
"1111",2010,1248,1.05882352941176,0.242535625036333
"1112",2011,1248,1.78571428571429,0.42581531362632
"1113",2012,1248,2.23076923076923,0.926808695996298
"1114",2013,1248,2.07692307692308,1.11516355015296
"1115",2014,1248,2.26666666666667,1.03279555898864
"1116",2015,1248,2.73333333333333,1.03279555898864
"1117",2016,1248,2.5,1.34450448407296
"1118",2018,1248,1.5,0.797724035217466
"1119",2010,1249,1,0
"1120",2011,1249,1.4,0.50709255283711
"1121",2012,1249,2.16666666666667,0.717740562565273
"1122",2013,1249,1.71428571428571,1.13872880735639
"1123",2014,1249,1.58333333333333,0.668557923421521
"1124",2015,1249,1.6,0.9102589898328
"1125",2016,1249,1.64285714285714,0.744946343668492
"1126",2018,1249,1.28571428571429,0.611249845502127
"1127",2010,1250,1,0
"1128",2011,1250,1.625,0.5
"1129",2012,1250,2.07142857142857,0.91687476825319
"1130",2013,1250,2.53846153846154,1.05003052458683
"1131",2014,1250,1.84615384615385,1.06818801763811
"1132",2015,1250,2.1875,1.10867789130417
"1133",2016,1250,2.5,1.08012344973464
"1134",2018,1250,1.25,0.621581560508061
"1135",2010,1251,1,0
"1136",2011,1251,1.4375,0.51234753829798
"1137",2012,1251,1.66666666666667,0.816496580927726
"1138",2013,1251,1.64285714285714,0.744946343668492
"1139",2014,1251,2.46666666666667,0.990430401872025
"1140",2015,1251,1.64285714285714,1.15072838853303
"1141",2016,1251,1.41666666666667,0.514928650544437
"1142",2018,1251,1.5,0.797724035217466
"1143",2010,1252,1.17647058823529,0.528594139870924
"1144",2011,1252,1.92307692307692,0.493548116792825
"1145",2012,1252,1.61538461538462,0.869718492622904
"1146",2013,1252,1.5,0.518874521662771
"1147",2014,1252,2.07692307692308,0.862316498502576
"1148",2015,1252,2.26666666666667,1.27988094684437
"1149",2016,1252,2.46666666666667,1.12546286774228
"1150",2018,1252,1.57142857142857,0.85163062725264
"1151",2010,1253,1.07692307692308,0.277350098112615
"1152",2011,1253,1.66666666666667,0.617213399848368
"1153",2012,1253,2.15384615384615,0.987096233585649
"1154",2013,1253,1.625,0.806225774829855
"1155",2014,1253,1.53333333333333,0.915475416434127
"1156",2015,1253,1.78571428571429,0.892582375303981
"1157",2016,1253,1.78571428571429,0.974961255922229
"1158",2018,1253,1.42857142857143,0.646206172658864
"1159",2010,1254,1,0
"1160",2011,1254,1.64285714285714,0.497245158098847
"1161",2012,1254,2.125,0.806225774829855
"1162",2013,1254,2.58333333333333,1.16450015288132
"1163",2014,1254,1.83333333333333,1.19341628287971
"1164",2015,1254,1.84615384615385,1.14354374979373
"1165",2016,1254,1.8125,0.981070843517429
"1166",2018,1254,1.54545454545455,0.934198732993827
"1167",2010,1255,1.07142857142857,0.267261241912424
"1168",2011,1255,1.5,0.650443635587991
"1169",2012,1255,2.25,0.621581560508061
"1170",2013,1255,2,1.10940039245046
"1171",2014,1255,1.90909090909091,1.22102788293679
"1172",2015,1255,1.38461538461538,0.506369683541833
"1173",2016,1255,1.92857142857143,0.828741930164745
"1174",2018,1255,1.28571428571429,0.825420305855557
"1175",2010,1256,1,0
"1176",2011,1256,1.57142857142857,0.85163062725264
"1177",2012,1256,1.35714285714286,0.497245158098847
"1178",2013,1256,1.86666666666667,0.743223352957207
"1179",2014,1256,2.81818181818182,0.603022689155527
"1180",2015,1256,1.91666666666667,1.37895436890245
"1181",2016,1256,1.69230769230769,0.85485041426511
"1182",2018,1256,1.46153846153846,0.776250025806185
"1183",2010,1257,1,0
"1184",2011,1257,1.69230769230769,0.480384461415261
"1185",2012,1257,2,0.866025403784439
"1186",2013,1257,2.21428571428571,1.18831305306637
"1187",2014,1257,2.35714285714286,1.49908396938022
"1188",2015,1257,1.6875,0.873212459828649
"1189",2016,1257,1.66666666666667,0.723746864455746
"1190",2018,1257,1.64285714285714,1.00820807201863
"1191",2010,1258,1,0
"1192",2011,1258,1.8,0.414039335605413
"1193",2012,1258,2.46666666666667,0.743223352957207
"1194",2013,1258,2.08333333333333,1.08362466945083
"1195",2014,1258,2.2,1.42427926635594
"1196",2015,1258,1.85714285714286,1.35062053300541
"1197",2016,1258,1.61538461538462,0.869718492622904
"1198",2018,1258,1.38461538461538,0.767947647788304
"1199",2010,1259,1,0
"1200",2011,1259,1.8125,0.981070843517429
"1201",2012,1259,2.21428571428571,0.801783725737273
"1202",2013,1259,2.61538461538462,1.19292787840545
"1203",2014,1259,2.13333333333333,1.12546286774228
"1204",2015,1259,1.8125,0.981070843517429
"1205",2016,1259,2.57142857142857,1.28388147753274
"1206",2018,1259,1.6,0.828078671210825
"1207",2010,1260,1,0
"1208",2011,1260,1.71428571428571,0.468807230938495
"1209",2012,1260,1.84615384615385,0.898717034272917
"1210",2013,1260,1.73333333333333,1.03279555898864
"1211",2014,1260,2.07142857142857,0.828741930164745
"1212",2015,1260,1.93333333333333,1.27988094684437
"1213",2016,1260,2.07692307692308,1.03774904332554
"1214",2018,1260,1.26666666666667,0.703731550548997
"1215",2010,1261,1,0
